iterations,cost
41027,0.000617
41028,0.000617
41029,0.000617
41030,0.000617
41031,0.000617
41032,0.000617
41033,0.000617
41034,0.000617
41035,0.000617
41036,0.000617
41037,0.000616
41038,0.000616
41039,0.000616
41040,0.000616
41041,0.000616
41042,0.000616
41043,0.000616
41044,0.000616
41045,0.000616
41046,0.000616
41047,0.000616
41048,0.000616
41049,0.000616
41050,0.000616
41051,0.000616
41052,0.000616
41053,0.000616
41054,0.000616
41055,0.000616
41056,0.000616
41057,0.000616
41058,0.000616
41059,0.000616
41060,0.000616
41061,0.000616
41062,0.000616
41063,0.000616
41064,0.000616
41065,0.000616
41066,0.000616
41067,0.000616
41068,0.000616
41069,0.000616
41070,0.000616
41071,0.000616
41072,0.000616
41073,0.000616
41074,0.000616
41075,0.000616
41076,0.000616
41077,0.000616
41078,0.000616
41079,0.000616
41080,0.000616
41081,0.000616
41082,0.000616
41083,0.000616
41084,0.000616
41085,0.000616
41086,0.000616
41087,0.000616
41088,0.000616
41089,0.000616
41090,0.000616
41091,0.000616
41092,0.000616
41093,0.000616
41094,0.000616
41095,0.000616
41096,0.000616
41097,0.000616
41098,0.000616
41099,0.000616
41100,0.000615
41101,0.000615
41102,0.000615
41103,0.000615
41104,0.000615
41105,0.000615
41106,0.000615
41107,0.000615
41108,0.000615
41109,0.000615
41110,0.000615
41111,0.000615
41112,0.000615
41113,0.000615
41114,0.000615
41115,0.000615
41116,0.000615
41117,0.000615
41118,0.000615
41119,0.000615
41120,0.000615
41121,0.000615
41122,0.000615
41123,0.000615
41124,0.000615
41125,0.000615
41126,0.000615
41127,0.000615
41128,0.000615
41129,0.000615
41130,0.000615
41131,0.000615
41132,0.000615
41133,0.000615
41134,0.000615
41135,0.000615
41136,0.000615
41137,0.000615
41138,0.000615
41139,0.000615
41140,0.000615
41141,0.000615
41142,0.000615
41143,0.000615
41144,0.000615
41145,0.000615
41146,0.000615
41147,0.000615
41148,0.000615
41149,0.000615
41150,0.000615
41151,0.000615
41152,0.000615
41153,0.000615
41154,0.000615
41155,0.000615
41156,0.000615
41157,0.000615
41158,0.000615
41159,0.000615
41160,0.000615
41161,0.000615
41162,0.000615
41163,0.000614
41164,0.000614
41165,0.000614
41166,0.000614
41167,0.000614
41168,0.000614
41169,0.000614
41170,0.000614
41171,0.000614
41172,0.000614
41173,0.000614
41174,0.000614
41175,0.000614
41176,0.000614
41177,0.000614
41178,0.000614
41179,0.000614
41180,0.000614
41181,0.000614
41182,0.000614
41183,0.000614
41184,0.000614
41185,0.000614
41186,0.000614
41187,0.000614
41188,0.000614
41189,0.000614
41190,0.000614
41191,0.000614
41192,0.000614
41193,0.000614
41194,0.000614
41195,0.000614
41196,0.000614
41197,0.000614
41198,0.000614
41199,0.000614
41200,0.000614
41201,0.000614
41202,0.000614
41203,0.000614
41204,0.000614
41205,0.000614
41206,0.000614
41207,0.000614
41208,0.000614
41209,0.000614
41210,0.000614
41211,0.000614
41212,0.000614
41213,0.000614
41214,0.000614
41215,0.000614
41216,0.000614
41217,0.000614
41218,0.000614
41219,0.000614
41220,0.000614
41221,0.000614
41222,0.000614
41223,0.000614
41224,0.000614
41225,0.000614
41226,0.000613
41227,0.000613
41228,0.000613
41229,0.000613
41230,0.000613
41231,0.000613
41232,0.000613
41233,0.000613
41234,0.000613
41235,0.000613
41236,0.000613
41237,0.000613
41238,0.000613
41239,0.000613
41240,0.000613
41241,0.000613
41242,0.000613
41243,0.000613
41244,0.000613
41245,0.000613
41246,0.000613
41247,0.000613
41248,0.000613
41249,0.000613
41250,0.000613
41251,0.000613
41252,0.000613
41253,0.000613
41254,0.000613
41255,0.000613
41256,0.000613
41257,0.000613
41258,0.000613
41259,0.000613
41260,0.000613
41261,0.000613
41262,0.000613
41263,0.000613
41264,0.000613
41265,0.000613
41266,0.000613
41267,0.000613
41268,0.000613
41269,0.000613
41270,0.000613
41271,0.000613
41272,0.000613
41273,0.000613
41274,0.000613
41275,0.000613
41276,0.000613
41277,0.000613
41278,0.000613
41279,0.000613
41280,0.000613
41281,0.000613
41282,0.000613
41283,0.000613
41284,0.000613
41285,0.000613
41286,0.000613
41287,0.000613
41288,0.000613
41289,0.000612
41290,0.000612
41291,0.000612
41292,0.000612
41293,0.000612
41294,0.000612
41295,0.000612
41296,0.000612
41297,0.000612
41298,0.000612
41299,0.000612
41300,0.000612
41301,0.000612
41302,0.000612
41303,0.000612
41304,0.000612
41305,0.000612
41306,0.000612
41307,0.000612
41308,0.000612
41309,0.000612
41310,0.000612
41311,0.000612
41312,0.000612
41313,0.000612
41314,0.000612
41315,0.000612
41316,0.000612
41317,0.000612
41318,0.000612
41319,0.000612
41320,0.000612
41321,0.000612
41322,0.000612
41323,0.000612
41324,0.000612
41325,0.000612
41326,0.000612
41327,0.000612
41328,0.000612
41329,0.000612
41330,0.000612
41331,0.000612
41332,0.000612
41333,0.000612
41334,0.000612
41335,0.000612
41336,0.000612
41337,0.000612
41338,0.000612
41339,0.000612
41340,0.000612
41341,0.000612
41342,0.000612
41343,0.000612
41344,0.000612
41345,0.000612
41346,0.000612
41347,0.000612
41348,0.000612
41349,0.000612
41350,0.000612
41351,0.000612
41352,0.000611
41353,0.000611
41354,0.000611
41355,0.000611
41356,0.000611
41357,0.000611
41358,0.000611
41359,0.000611
41360,0.000611
41361,0.000611
41362,0.000611
41363,0.000611
41364,0.000611
41365,0.000611
41366,0.000611
41367,0.000611
41368,0.000611
41369,0.000611
41370,0.000611
41371,0.000611
41372,0.000611
41373,0.000611
41374,0.000611
41375,0.000611
41376,0.000611
41377,0.000611
41378,0.000611
41379,0.000611
41380,0.000611
41381,0.000611
41382,0.000611
41383,0.000611
41384,0.000611
41385,0.000611
41386,0.000611
41387,0.000611
41388,0.000611
41389,0.000611
41390,0.000611
41391,0.000611
41392,0.000611
41393,0.000611
41394,0.000611
41395,0.000611
41396,0.000611
41397,0.000611
41398,0.000611
41399,0.000611
41400,0.000611
41401,0.000611
41402,0.000611
41403,0.000611
41404,0.000611
41405,0.000611
41406,0.000611
41407,0.000611
41408,0.000611
41409,0.000611
41410,0.000611
41411,0.000611
41412,0.000611
41413,0.000611
41414,0.000611
41415,0.000610
41416,0.000610
41417,0.000610
41418,0.000610
41419,0.000610
41420,0.000610
41421,0.000610
41422,0.000610
41423,0.000610
41424,0.000610
41425,0.000610
41426,0.000610
41427,0.000610
41428,0.000610
41429,0.000610
41430,0.000610
41431,0.000610
41432,0.000610
41433,0.000610
41434,0.000610
41435,0.000610
41436,0.000610
41437,0.000610
41438,0.000610
41439,0.000610
41440,0.000610
41441,0.000610
41442,0.000610
41443,0.000610
41444,0.000610
41445,0.000610
41446,0.000610
41447,0.000610
41448,0.000610
41449,0.000610
41450,0.000610
41451,0.000610
41452,0.000610
41453,0.000610
41454,0.000610
41455,0.000610
41456,0.000610
41457,0.000610
41458,0.000610
41459,0.000610
41460,0.000610
41461,0.000610
41462,0.000610
41463,0.000610
41464,0.000610
41465,0.000610
41466,0.000610
41467,0.000610
41468,0.000610
41469,0.000610
41470,0.000610
41471,0.000610
41472,0.000610
41473,0.000610
41474,0.000610
41475,0.000610
41476,0.000610
41477,0.000610
41478,0.000610
41479,0.000610
41480,0.000609
41481,0.000609
41482,0.000609
41483,0.000609
41484,0.000609
41485,0.000609
41486,0.000609
41487,0.000609
41488,0.000609
41489,0.000609
41490,0.000609
41491,0.000609
41492,0.000609
41493,0.000609
41494,0.000609
41495,0.000609
41496,0.000609
41497,0.000609
41498,0.000609
41499,0.000609
41500,0.000609
41501,0.000609
41502,0.000609
41503,0.000609
41504,0.000609
41505,0.000609
41506,0.000609
41507,0.000609
41508,0.000609
41509,0.000609
41510,0.000609
41511,0.000609
41512,0.000609
41513,0.000609
41514,0.000609
41515,0.000609
41516,0.000609
41517,0.000609
41518,0.000609
41519,0.000609
41520,0.000609
41521,0.000609
41522,0.000609
41523,0.000609
41524,0.000609
41525,0.000609
41526,0.000609
41527,0.000609
41528,0.000609
41529,0.000609
41530,0.000609
41531,0.000609
41532,0.000609
41533,0.000609
41534,0.000609
41535,0.000609
41536,0.000609
41537,0.000609
41538,0.000609
41539,0.000609
41540,0.000609
41541,0.000609
41542,0.000609
41543,0.000609
41544,0.000608
41545,0.000608
41546,0.000608
41547,0.000608
41548,0.000608
41549,0.000608
41550,0.000608
41551,0.000608
41552,0.000608
41553,0.000608
41554,0.000608
41555,0.000608
41556,0.000608
41557,0.000608
41558,0.000608
41559,0.000608
41560,0.000608
41561,0.000608
41562,0.000608
41563,0.000608
41564,0.000608
41565,0.000608
41566,0.000608
41567,0.000608
41568,0.000608
41569,0.000608
41570,0.000608
41571,0.000608
41572,0.000608
41573,0.000608
41574,0.000608
41575,0.000608
41576,0.000608
41577,0.000608
41578,0.000608
41579,0.000608
41580,0.000608
41581,0.000608
41582,0.000608
41583,0.000608
41584,0.000608
41585,0.000608
41586,0.000608
41587,0.000608
41588,0.000608
41589,0.000608
41590,0.000608
41591,0.000608
41592,0.000608
41593,0.000608
41594,0.000608
41595,0.000608
41596,0.000608
41597,0.000608
41598,0.000608
41599,0.000608
41600,0.000608
41601,0.000608
41602,0.000608
41603,0.000608
41604,0.000608
41605,0.000608
41606,0.000608
41607,0.000608
41608,0.000608
41609,0.000607
41610,0.000607
41611,0.000607
41612,0.000607
41613,0.000607
41614,0.000607
41615,0.000607
41616,0.000607
41617,0.000607
41618,0.000607
41619,0.000607
41620,0.000607
41621,0.000607
41622,0.000607
41623,0.000607
41624,0.000607
41625,0.000607
41626,0.000607
41627,0.000607
41628,0.000607
41629,0.000607
41630,0.000607
41631,0.000607
41632,0.000607
41633,0.000607
41634,0.000607
41635,0.000607
41636,0.000607
41637,0.000607
41638,0.000607
41639,0.000607
41640,0.000607
41641,0.000607
41642,0.000607
41643,0.000607
41644,0.000607
41645,0.000607
41646,0.000607
41647,0.000607
41648,0.000607
41649,0.000607
41650,0.000607
41651,0.000607
41652,0.000607
41653,0.000607
41654,0.000607
41655,0.000607
41656,0.000607
41657,0.000607
41658,0.000607
41659,0.000607
41660,0.000607
41661,0.000607
41662,0.000607
41663,0.000607
41664,0.000607
41665,0.000607
41666,0.000607
41667,0.000607
41668,0.000607
41669,0.000607
41670,0.000607
41671,0.000607
41672,0.000607
41673,0.000606
41674,0.000606
41675,0.000606
41676,0.000606
41677,0.000606
41678,0.000606
41679,0.000606
41680,0.000606
41681,0.000606
41682,0.000606
41683,0.000606
41684,0.000606
41685,0.000606
41686,0.000606
41687,0.000606
41688,0.000606
41689,0.000606
41690,0.000606
41691,0.000606
41692,0.000606
41693,0.000606
41694,0.000606
41695,0.000606
41696,0.000606
41697,0.000606
41698,0.000606
41699,0.000606
41700,0.000606
41701,0.000606
41702,0.000606
41703,0.000606
41704,0.000606
41705,0.000606
41706,0.000606
41707,0.000606
41708,0.000606
41709,0.000606
41710,0.000606
41711,0.000606
41712,0.000606
41713,0.000606
41714,0.000606
41715,0.000606
41716,0.000606
41717,0.000606
41718,0.000606
41719,0.000606
41720,0.000606
41721,0.000606
41722,0.000606
41723,0.000606
41724,0.000606
41725,0.000606
41726,0.000606
41727,0.000606
41728,0.000606
41729,0.000606
41730,0.000606
41731,0.000606
41732,0.000606
41733,0.000606
41734,0.000606
41735,0.000606
41736,0.000606
41737,0.000606
41738,0.000605
41739,0.000605
41740,0.000605
41741,0.000605
41742,0.000605
41743,0.000605
41744,0.000605
41745,0.000605
41746,0.000605
41747,0.000605
41748,0.000605
41749,0.000605
41750,0.000605
41751,0.000605
41752,0.000605
41753,0.000605
41754,0.000605
41755,0.000605
41756,0.000605
41757,0.000605
41758,0.000605
41759,0.000605
41760,0.000605
41761,0.000605
41762,0.000605
41763,0.000605
41764,0.000605
41765,0.000605
41766,0.000605
41767,0.000605
41768,0.000605
41769,0.000605
41770,0.000605
41771,0.000605
41772,0.000605
41773,0.000605
41774,0.000605
41775,0.000605
41776,0.000605
41777,0.000605
41778,0.000605
41779,0.000605
41780,0.000605
41781,0.000605
41782,0.000605
41783,0.000605
41784,0.000605
41785,0.000605
41786,0.000605
41787,0.000605
41788,0.000605
41789,0.000605
41790,0.000605
41791,0.000605
41792,0.000605
41793,0.000605
41794,0.000605
41795,0.000605
41796,0.000605
41797,0.000605
41798,0.000605
41799,0.000605
41800,0.000605
41801,0.000605
41802,0.000605
41803,0.000604
41804,0.000604
41805,0.000604
41806,0.000604
41807,0.000604
41808,0.000604
41809,0.000604
41810,0.000604
41811,0.000604
41812,0.000604
41813,0.000604
41814,0.000604
41815,0.000604
41816,0.000604
41817,0.000604
41818,0.000604
41819,0.000604
41820,0.000604
41821,0.000604
41822,0.000604
41823,0.000604
41824,0.000604
41825,0.000604
41826,0.000604
41827,0.000604
41828,0.000604
41829,0.000604
41830,0.000604
41831,0.000604
41832,0.000604
41833,0.000604
41834,0.000604
41835,0.000604
41836,0.000604
41837,0.000604
41838,0.000604
41839,0.000604
41840,0.000604
41841,0.000604
41842,0.000604
41843,0.000604
41844,0.000604
41845,0.000604
41846,0.000604
41847,0.000604
41848,0.000604
41849,0.000604
41850,0.000604
41851,0.000604
41852,0.000604
41853,0.000604
41854,0.000604
41855,0.000604
41856,0.000604
41857,0.000604
41858,0.000604
41859,0.000604
41860,0.000604
41861,0.000604
41862,0.000604
41863,0.000604
41864,0.000604
41865,0.000604
41866,0.000604
41867,0.000604
41868,0.000603
41869,0.000603
41870,0.000603
41871,0.000603
41872,0.000603
41873,0.000603
41874,0.000603
41875,0.000603
41876,0.000603
41877,0.000603
41878,0.000603
41879,0.000603
41880,0.000603
41881,0.000603
41882,0.000603
41883,0.000603
41884,0.000603
41885,0.000603
41886,0.000603
41887,0.000603
41888,0.000603
41889,0.000603
41890,0.000603
41891,0.000603
41892,0.000603
41893,0.000603
41894,0.000603
41895,0.000603
41896,0.000603
41897,0.000603
41898,0.000603
41899,0.000603
41900,0.000603
41901,0.000603
41902,0.000603
41903,0.000603
41904,0.000603
41905,0.000603
41906,0.000603
41907,0.000603
41908,0.000603
41909,0.000603
41910,0.000603
41911,0.000603
41912,0.000603
41913,0.000603
41914,0.000603
41915,0.000603
41916,0.000603
41917,0.000603
41918,0.000603
41919,0.000603
41920,0.000603
41921,0.000603
41922,0.000603
41923,0.000603
41924,0.000603
41925,0.000603
41926,0.000603
41927,0.000603
41928,0.000603
41929,0.000603
41930,0.000603
41931,0.000603
41932,0.000603
41933,0.000602
41934,0.000602
41935,0.000602
41936,0.000602
41937,0.000602
41938,0.000602
41939,0.000602
41940,0.000602
41941,0.000602
41942,0.000602
41943,0.000602
41944,0.000602
41945,0.000602
41946,0.000602
41947,0.000602
41948,0.000602
41949,0.000602
41950,0.000602
41951,0.000602
41952,0.000602
41953,0.000602
41954,0.000602
41955,0.000602
41956,0.000602
41957,0.000602
41958,0.000602
41959,0.000602
41960,0.000602
41961,0.000602
41962,0.000602
41963,0.000602
41964,0.000602
41965,0.000602
41966,0.000602
41967,0.000602
41968,0.000602
41969,0.000602
41970,0.000602
41971,0.000602
41972,0.000602
41973,0.000602
41974,0.000602
41975,0.000602
41976,0.000602
41977,0.000602
41978,0.000602
41979,0.000602
41980,0.000602
41981,0.000602
41982,0.000602
41983,0.000602
41984,0.000602
41985,0.000602
41986,0.000602
41987,0.000602
41988,0.000602
41989,0.000602
41990,0.000602
41991,0.000602
41992,0.000602
41993,0.000602
41994,0.000602
41995,0.000602
41996,0.000602
41997,0.000602
41998,0.000602
41999,0.000601
42000,0.000601
42001,0.000601
42002,0.000601
42003,0.000601
42004,0.000601
42005,0.000601
42006,0.000601
42007,0.000601
42008,0.000601
42009,0.000601
42010,0.000601
42011,0.000601
42012,0.000601
42013,0.000601
42014,0.000601
42015,0.000601
42016,0.000601
42017,0.000601
42018,0.000601
42019,0.000601
42020,0.000601
42021,0.000601
42022,0.000601
42023,0.000601
42024,0.000601
42025,0.000601
42026,0.000601
42027,0.000601
42028,0.000601
42029,0.000601
42030,0.000601
42031,0.000601
42032,0.000601
42033,0.000601
42034,0.000601
42035,0.000601
42036,0.000601
42037,0.000601
42038,0.000601
42039,0.000601
42040,0.000601
42041,0.000601
42042,0.000601
42043,0.000601
42044,0.000601
42045,0.000601
42046,0.000601
42047,0.000601
42048,0.000601
42049,0.000601
42050,0.000601
42051,0.000601
42052,0.000601
42053,0.000601
42054,0.000601
42055,0.000601
42056,0.000601
42057,0.000601
42058,0.000601
42059,0.000601
42060,0.000601
42061,0.000601
42062,0.000601
42063,0.000601
42064,0.000600
42065,0.000600
42066,0.000600
42067,0.000600
42068,0.000600
42069,0.000600
42070,0.000600
42071,0.000600
42072,0.000600
42073,0.000600
42074,0.000600
42075,0.000600
42076,0.000600
42077,0.000600
42078,0.000600
42079,0.000600
42080,0.000600
42081,0.000600
42082,0.000600
42083,0.000600
42084,0.000600
42085,0.000600
42086,0.000600
42087,0.000600
42088,0.000600
42089,0.000600
42090,0.000600
42091,0.000600
42092,0.000600
42093,0.000600
42094,0.000600
42095,0.000600
42096,0.000600
42097,0.000600
42098,0.000600
42099,0.000600
42100,0.000600
42101,0.000600
42102,0.000600
42103,0.000600
42104,0.000600
42105,0.000600
42106,0.000600
42107,0.000600
42108,0.000600
42109,0.000600
42110,0.000600
42111,0.000600
42112,0.000600
42113,0.000600
42114,0.000600
42115,0.000600
42116,0.000600
42117,0.000600
42118,0.000600
42119,0.000600
42120,0.000600
42121,0.000600
42122,0.000600
42123,0.000600
42124,0.000600
42125,0.000600
42126,0.000600
42127,0.000600
42128,0.000600
42129,0.000600
42130,0.000599
42131,0.000599
42132,0.000599
42133,0.000599
42134,0.000599
42135,0.000599
42136,0.000599
42137,0.000599
42138,0.000599
42139,0.000599
42140,0.000599
42141,0.000599
42142,0.000599
42143,0.000599
42144,0.000599
42145,0.000599
42146,0.000599
42147,0.000599
42148,0.000599
42149,0.000599
42150,0.000599
42151,0.000599
42152,0.000599
42153,0.000599
42154,0.000599
42155,0.000599
42156,0.000599
42157,0.000599
42158,0.000599
42159,0.000599
42160,0.000599
42161,0.000599
42162,0.000599
42163,0.000599
42164,0.000599
42165,0.000599
42166,0.000599
42167,0.000599
42168,0.000599
42169,0.000599
42170,0.000599
42171,0.000599
42172,0.000599
42173,0.000599
42174,0.000599
42175,0.000599
42176,0.000599
42177,0.000599
42178,0.000599
42179,0.000599
42180,0.000599
42181,0.000599
42182,0.000599
42183,0.000599
42184,0.000599
42185,0.000599
42186,0.000599
42187,0.000599
42188,0.000599
42189,0.000599
42190,0.000599
42191,0.000599
42192,0.000599
42193,0.000599
42194,0.000599
42195,0.000599
42196,0.000598
42197,0.000598
42198,0.000598
42199,0.000598
42200,0.000598
42201,0.000598
42202,0.000598
42203,0.000598
42204,0.000598
42205,0.000598
42206,0.000598
42207,0.000598
42208,0.000598
42209,0.000598
42210,0.000598
42211,0.000598
42212,0.000598
42213,0.000598
42214,0.000598
42215,0.000598
42216,0.000598
42217,0.000598
42218,0.000598
42219,0.000598
42220,0.000598
42221,0.000598
42222,0.000598
42223,0.000598
42224,0.000598
42225,0.000598
42226,0.000598
42227,0.000598
42228,0.000598
42229,0.000598
42230,0.000598
42231,0.000598
42232,0.000598
42233,0.000598
42234,0.000598
42235,0.000598
42236,0.000598
42237,0.000598
42238,0.000598
42239,0.000598
42240,0.000598
42241,0.000598
42242,0.000598
42243,0.000598
42244,0.000598
42245,0.000598
42246,0.000598
42247,0.000598
42248,0.000598
42249,0.000598
42250,0.000598
42251,0.000598
42252,0.000598
42253,0.000598
42254,0.000598
42255,0.000598
42256,0.000598
42257,0.000598
42258,0.000598
42259,0.000598
42260,0.000598
42261,0.000598
42262,0.000598
42263,0.000597
42264,0.000597
42265,0.000597
42266,0.000597
42267,0.000597
42268,0.000597
42269,0.000597
42270,0.000597
42271,0.000597
42272,0.000597
42273,0.000597
42274,0.000597
42275,0.000597
42276,0.000597
42277,0.000597
